Name,ID,Has Block,Mod,Class
secretroomsmod:SecretPressurePlate,1840,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretPlayerPlate,1841,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretLightPlate,1842,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretHeavyPlate,1843,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretStair,1844,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretChest,1845,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretTrappedChest,1846,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SecretLightDetector,1847,true,secretroomsmod,net.minecraft.item.ItemBlock
secretroomsmod:SolidAir,1848,true,secretroomsmod,net.minecraft.item.ItemBlock
SolarFlux:solar1,1849,true,SolarFlux,com.nauktis.solarflux.items.SolarPanelItemBlock
SolarFlux:solar2,1850,true,SolarFlux,com.nauktis.solarflux.items.SolarPanelItemBlock
SolarFlux:solar3,1851,true,SolarFlux,com.nauktis.solarflux.items.SolarPanelItemBlock
SolarFlux:solar4,1852,true,SolarFlux,com.nauktis.solarflux.items.SolarPanelItemBlock
StevesFactoryManager:BlockMachineManagerName,1853,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableName,1854,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableRelayName,1855,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemRelay
StevesFactoryManager:BlockCableOutputName,1856,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableInputName,1857,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableCreativeName,1858,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableIntakeName,1859,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemIntake
StevesFactoryManager:BlockCableBUDName,1860,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableBreakerName,1861,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableClusterName,1862,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCluster
StevesFactoryManager:BlockCableCamouflageName,1863,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCamouflage
StevesFactoryManager:BlockCableSignName,1864,true,StevesFactoryManager,net.minecraft.item.ItemBlock
ThaumicTinkerer:bedrockPortal,1865,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:repairer,1866,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:funnel,1867,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:darkQuartzStairs,1868,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:darkQuartzSlab,1869,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzSlab
ThaumicTinkerer:darkQuartzSlabFull,1870,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzSlab
ThaumicTinkerer:spawner,1871,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:Levitational Locomotive,1872,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:aspectAnalyzer,1873,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:interface,1874,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:magnet,1875,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockMagnet
ThaumicTinkerer:platform,1876,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:infusedGrainBlock,1877,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:forcefield,1878,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:darkQuartz,1879,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzBlock
ThaumicTinkerer:fireEarth,1880,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThaumicTinkerer:gaseousLight,1881,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:enchanter,1882,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:nitorGas,1883,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:fireAir,1884,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThaumicTinkerer:fireChaos,1885,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThaumicTinkerer:animationTablet,1886,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:golemConnector,1887,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:warpGate,1888,true,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemBlockWarpGate
ThaumicTinkerer:infusedFarmland,1889,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:fireFire,1890,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThaumicTinkerer:Levitational Locomotive Relay,1891,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:gaseousShadow,1892,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:dislocator,1893,true,ThaumicTinkerer,net.minecraft.item.ItemBlock
ThaumicTinkerer:fireWater,1894,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThaumicTinkerer:fireOrder,1895,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire
ThermalDynamics:ThermalDynamics_0,1896,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_16,1897,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_32,1898,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_48,1899,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
witchery:belladonna,1900,true,witchery,net.minecraft.item.ItemBlock
witchery:mandrake,1901,true,witchery,net.minecraft.item.ItemBlock
witchery:artichoke,1902,true,witchery,net.minecraft.item.ItemBlock
witchery:snowbell,1903,true,witchery,net.minecraft.item.ItemBlock
witchery:wormwood,1904,true,witchery,net.minecraft.item.ItemBlock
witchery:mindrake,1905,true,witchery,net.minecraft.item.ItemBlock
witchery:wolfsbane,1906,true,witchery,net.minecraft.item.ItemBlock
witchery:garlicplant,1907,true,witchery,net.minecraft.item.ItemBlock
witchery:witchsapling,1908,true,witchery,com.emoniph.witchery.blocks.BlockWitchSapling.ClassItemBlock
witchery:witchlog,1909,true,witchery,com.emoniph.witchery.blocks.BlockWitchLog.ClassItemBlock
witchery:witchleaves,1910,true,witchery,com.emoniph.witchery.blocks.BlockWitchLeaves.ClassItemBlock
witchery:voidbramble,1911,true,witchery,net.minecraft.item.ItemBlock
witchery:bramble,1912,true,witchery,com.emoniph.witchery.blocks.BlockBramble.ClassItemBlock
witchery:glintweed,1913,true,witchery,net.minecraft.item.ItemBlock
witchery:spanishmoss,1914,true,witchery,net.minecraft.item.ItemBlock
witchery:leapinglily,1915,true,witchery,com.emoniph.witchery.item.ItemLeapingLily
witchery:plantmine,1916,true,witchery,com.emoniph.witchery.blocks.BlockPlantMine.ClassItemBlock
witchery:embermoss,1917,true,witchery,net.minecraft.item.ItemBlock
witchery:crittersnare,1918,true,witchery,com.emoniph.witchery.blocks.BlockCritterSnare.ClassItemBlock
witchery:grassper,1919,true,witchery,net.minecraft.item.ItemBlock
witchery:bloodrose,1920,true,witchery,net.minecraft.item.ItemBlock
witchery:somniancotton,1921,true,witchery,net.minecraft.item.ItemBlock
witchery:web,1922,true,witchery,net.minecraft.item.ItemBlock
witchery:vine,1923,true,witchery,net.minecraft.item.ItemBlock
witchery:cactus,1924,true,witchery,net.minecraft.item.ItemBlock
witchery:lilypad,1925,true,witchery,net.minecraft.item.ItemBlock
witchery:demonheart,1926,true,witchery,net.minecraft.item.ItemBlock
witchery:wolfhead,1927,true,witchery,com.emoniph.witchery.item.ItemWolfHead
witchery:witchwood,1928,true,witchery,com.emoniph.witchery.blocks.BlockWitchWood.ClassItemBlock
witchery:stairswoodrowan,1929,true,witchery,net.minecraft.item.ItemBlock
witchery:stairswoodalder,1930,true,witchery,net.minecraft.item.ItemBlock
witchery:stairswoodhawthorn,1931,true,witchery,net.minecraft.item.ItemBlock
witchery:witchwoodslab,1932,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:witchwooddoubleslab,1933,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:rowanwooddoor,1934,true,witchery,net.minecraft.item.ItemBlock
witchery:alderwooddoor,1935,true,witchery,net.minecraft.item.ItemBlock
witchery:chalice,1936,true,witchery,net.minecraft.item.ItemBlock
witchery:candelabra,1937,true,witchery,net.minecraft.item.ItemBlock
witchery:placeditem,1938,true,witchery,net.minecraft.item.ItemBlock
witchery:alluringskull,1939,true,witchery,com.emoniph.witchery.item.ItemAlluringSkull
witchery:wickerbundle,1940,true,witchery,com.emoniph.witchery.blocks.BlockWickerBundle.ClassItemBlock
witchery:glowglobe,1941,true,witchery,net.minecraft.item.ItemBlock
witchery:statuegoddess,1942,true,witchery,net.minecraft.item.ItemBlock
witchery:stockade,1943,true,witchery,com.emoniph.witchery.blocks.BlockStockade.ClassItemBlock
witchery:icestockade,1944,true,witchery,com.emoniph.witchery.blocks.BlockStockade.ClassItemBlock
witchery:perpetualice,1945,true,witchery,net.minecraft.item.ItemBlock
witchery:icedoor,1946,true,witchery,net.minecraft.item.ItemBlock
witchery:icestairs,1947,true,witchery,net.minecraft.item.ItemBlock
witchery:iceslab,1948,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:icedoubleslab,1949,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:icefence,1950,true,witchery,net.minecraft.item.ItemBlock
witchery:icefencegate,1951,true,witchery,net.minecraft.item.ItemBlock
witchery:icepressureplate,1952,true,witchery,net.minecraft.item.ItemBlock
witchery:snowpressureplate,1953,true,witchery,net.minecraft.item.ItemBlock
witchery:snowstairs,1954,true,witchery,net.minecraft.item.ItemBlock
witchery:snowslab,1955,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:snowdoubleslab,1956,true,witchery,com.emoniph.witchery.item.ItemWitchSlab
witchery:infinityegg,1957,true,witchery,net.minecraft.item.ItemBlock
witchery:slurp,1958,true,witchery,net.minecraft.item.ItemBlock
witchery:pitdirt,1959,true,witchery,net.minecraft.item.ItemBlock
witchery:pitgrass,1960,true,witchery,net.minecraft.item.ItemBlock
witchery:garlicgarland,1961,true,witchery,net.minecraft.item.ItemBlock
witchery:bloodedwool,1962,true,witchery,net.minecraft.item.ItemBlock
witchery:shadedglass,1963,true,witchery,com.emoniph.witchery.blocks.BlockShadedGlass.ClassItemBlock
witchery:shadedglass_active,1964,true,witchery,com.emoniph.witchery.blocks.BlockShadedGlass.ClassItemBlock
witchery:mirrorwall,1965,true,witchery,net.minecraft.item.ItemBlock
witchery:refillingchest,1966,true,witchery,net.minecraft.item.ItemBlock
witchery:force,1967,true,witchery,net.minecraft.item.ItemBlock
witchery:tormentstone,1968,true,witchery,net.minecraft.item.ItemBlock
witchery:barrier,1969,true,witchery,net.minecraft.item.ItemBlock
witchery:leechchest,1970,true,witchery,net.minecraft.item.ItemBlock
witchery:altar,1971,true,witchery,net.minecraft.item.ItemBlock
witchery:kettle,1972,true,witchery,net.minecraft.item.ItemBlock
witchery:poppetshelf,1973,true,witchery,net.minecraft.item.ItemBlock
witchery:dreamcatcher,1974,true,witchery,net.minecraft.item.ItemBlock
witchery:crystalball,1975,true,witchery,net.minecraft.item.ItemBlock
witchery:spiritportal,1976,true,witchery,net.minecraft.item.ItemBlock
witchery:tormentportal,1977,true,witchery,net.minecraft.item.ItemBlock
witchery:spinningwheel,1978,true,witchery,net.minecraft.item.ItemBlock
witchery:brazier,1979,true,witchery,net.minecraft.item.ItemBlock
witchery:witchesovenidle,1980,true,witchery,net.minecraft.item.ItemBlock
witchery:witchesovenburning,1981,true,witchery,net.minecraft.item.ItemBlock
witchery:fumefunnel,1982,true,witchery,net.minecraft.item.ItemBlock
witchery:filteredfumefunnel,1983,true,witchery,net.minecraft.item.ItemBlock
witchery:distilleryidle,1984,true,witchery,net.minecraft.item.ItemBlock
witchery:distilleryburning,1985,true,witchery,net.minecraft.item.ItemBlock
witchery:scarecrow,1986,true,witchery,com.emoniph.witchery.blocks.BlockFetish.ClassItemBlock
witchery:trent,1987,true,witchery,com.emoniph.witchery.blocks.BlockFetish.ClassItemBlock
witchery:witchsladder,1988,true,witchery,com.emoniph.witchery.blocks.BlockFetish.ClassItemBlock
witchery:decurseteleport,1989,true,witchery,net.minecraft.item.ItemBlock
witchery:decursedirected,1990,true,witchery,net.minecraft.item.ItemBlock
witchery:statueofworship,1991,true,witchery,com.emoniph.witchery.blocks.BlockStatueOfWorship.ClassItemBlock
witchery:cauldron,1992,true,witchery,net.minecraft.item.ItemBlock
witchery:wolfaltar,1993,true,witchery,net.minecraft.item.ItemBlock
witchery:silvervat,1994,true,witchery,net.minecraft.item.ItemBlock
witchery:beartrap,1995,true,witchery,net.minecraft.item.ItemBlock
witchery:wolftrap,1996,true,witchery,net.minecraft.item.ItemBlock
witchery:wallgen,1997,true,witchery,net.minecraft.item.ItemBlock
witchery:coffinblock,1998,true,witchery,net.minecraft.item.ItemBlock
witchery:light,1999,true,witchery,net.minecraft.item.ItemBlock
witchery:daylightcollector,2000,true,witchery,net.minecraft.item.ItemBlock
witchery:bloodcrucible,2001,true,witchery,net.minecraft.item.ItemBlock
witchery:mirrorblock,2002,true,witchery,net.minecraft.item.ItemBlock
witchery:mirrorblock2,2003,true,witchery,net.minecraft.item.ItemBlock
witchery:circle,2004,true,witchery,net.minecraft.item.ItemBlock
witchery:circleglyphritual,2005,true,witchery,net.minecraft.item.ItemBlock
witchery:circleglyphotherwhere,2006,true,witchery,net.minecraft.item.ItemBlock
witchery:circleglyphinfernal,2007,true,witchery,net.minecraft.item.ItemBlock
witchery:spiritflowing,2008,true,witchery,net.minecraft.item.ItemBlock
witchery:hollowtears,2009,true,witchery,net.minecraft.item.ItemBlock
witchery:disease,2010,true,witchery,net.minecraft.item.ItemBlock
witchery:brew,2011,true,witchery,net.minecraft.item.ItemBlock
witchery:brewgas,2012,true,witchery,net.minecraft.item.ItemBlock
witchery:brewliquid,2013,true,witchery,net.minecraft.item.ItemBlock
witchery:clever,2014,true,witchery,net.minecraft.item.ItemBlock
witchery:cwoodendoor,2015,true,witchery,net.minecraft.item.ItemBlock
witchery:cwoodpressureplate,2016,true,witchery,net.minecraft.item.ItemBlock
witchery:cstonepressureplate,2017,true,witchery,net.minecraft.item.ItemBlock
witchery:csnowpressureplate,2018,true,witchery,net.minecraft.item.ItemBlock
witchery:cbuttonwood,2019,true,witchery,net.minecraft.item.ItemBlock
witchery:cbuttonstone,2020,true,witchery,net.minecraft.item.ItemBlock
Ztones:stoneTile,2021,true,Ztones,net.minecraft.item.ItemBlock
Ztones:cleanDirt,2022,true,Ztones,net.minecraft.item.ItemBlock
Ztones:booster,2023,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampf,2024,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampt,2025,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampb,2026,true,Ztones,net.minecraft.item.ItemBlock
Ztones:auroraBlock,2027,true,Ztones,net.minecraft.item.ItemBlock
Ztones:tile.agonBlock,2028,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.bittBlock,2029,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.crayBlock,2030,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.fortBlock,2031,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.iszmBlock,2032,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.jeltBlock,2033,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.korpBlock,2034,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.krypBlock,2035,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.lairBlock,2036,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.laveBlock,2037,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mintBlock,2038,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mystBlock,2039,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.redsBlock,2040,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.roenBlock,2041,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.solsBlock,2042,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.tankBlock,2043,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.vectBlock,2044,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.venaBlock,2045,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zechBlock,2046,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zionBlock,2047,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zomeBlock,2048,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoneBlock,2049,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zorgBlock,2050,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.glaxx,2051,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.reedBlock,2052,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.syncBlock,2053,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zkulBlock,2054,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.azurBlock,2055,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zetaBlock,2056,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zestBlock,2057,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoeaBlock,2058,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zaneBlock,2059,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zythBlock,2060,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.ztylBlock,2061,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
IguanaTweaksTConstruct:skullBlock,2062,true,IguanaTweaksTConstruct,net.minecraft.item.ItemBlock
ThermalExpansion:Machine,2063,true,ThermalExpansion,cofh.thermalexpansion.block.machine.ItemBlockMachine
ThermalExpansion:Device,2064,true,ThermalExpansion,cofh.thermalexpansion.block.device.ItemBlockDevice
ThermalExpansion:Dynamo,2065,true,ThermalExpansion,cofh.thermalexpansion.block.dynamo.ItemBlockDynamo
ThermalExpansion:Cell,2066,true,ThermalExpansion,cofh.thermalexpansion.block.cell.ItemBlockCell
ThermalExpansion:Tank,2067,true,ThermalExpansion,cofh.thermalexpansion.block.tank.ItemBlockTank
ThermalExpansion:Strongbox,2068,true,ThermalExpansion,cofh.thermalexpansion.block.strongbox.ItemBlockStrongbox
ThermalExpansion:Cache,2069,true,ThermalExpansion,cofh.thermalexpansion.block.cache.ItemBlockCache
ThermalExpansion:Tesseract,2070,true,ThermalExpansion,cofh.thermalexpansion.block.ender.ItemBlockEnder
ThermalExpansion:Plate,2071,true,ThermalExpansion,cofh.thermalexpansion.block.plate.ItemBlockPlate
ThermalExpansion:Light,2072,true,ThermalExpansion,cofh.thermalexpansion.block.light.ItemBlockLight
ThermalExpansion:Frame,2073,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockFrame
ThermalExpansion:Glass,2074,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockGlass
ThermalExpansion:Rockwool,2075,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockRockwool
ThermalExpansion:Sponge,2076,true,ThermalExpansion,cofh.thermalexpansion.block.sponge.ItemBlockSponge
EnderStorage:enderChest,2080,true,EnderStorage,codechicken.enderstorage.common.ItemEnderStorage
tradeboothmod:blockTradeBoothStorage,2081,true,tradeboothmod,tradebooth.ItemBlock.ItemBlockTradeBoothStorage
tradeboothmod:blockTradeBoothTop,2082,true,tradeboothmod,tradebooth.ItemBlock.ItemBlockTradeBoothTop
aobd:blockUranium,2083,true,aobd,ganymedes01.aobd.items.AOBDItemBlock
minecraft:record_13,2256,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_cat,2257,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_blocks,2258,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_chirp,2259,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_far,2260,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mall,2261,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mellohi,2262,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_stal,2263,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_strad,2264,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_ward,2265,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_11,2266,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_wait,2267,false,minecraft,net.minecraft.item.ItemRecord
Aroma1997Core:wrench,4096,false,Aroma1997Core,aroma1997.core.items.wrench.ItemWrench
Aroma1997Core:wrenched,4097,false,Aroma1997Core,aroma1997.core.items.wrench.ItemWrenched
appliedenergistics2:item.ToolCertusQuartzAxe,4098,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolCertusQuartzHoe,4099,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolCertusQuartzSpade,4100,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolCertusQuartzPickaxe,4101,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolCertusQuartzSword,4102,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolCertusQuartzWrench,4103,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolCertusQuartzCuttingKnife,4104,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolNetherQuartzAxe,4105,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolNetherQuartzHoe,4106,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolNetherQuartzSpade,4107,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolNetherQuartzPickaxe,4108,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolNetherQuartzSword,4109,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolNetherQuartzWrench,4110,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolNetherQuartzCuttingKnife,4111,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolEntropyManipulator,4112,false,appliedenergistics2,appeng.items.tools.powered.ToolEntropyManipulator
appliedenergistics2:item.ToolWirelessTerminal,4113,false,appliedenergistics2,appeng.items.tools.powered.ToolWirelessTerminal
appliedenergistics2:item.ToolBiometricCard,4114,false,appliedenergistics2,appeng.items.tools.ToolBiometricCard
appliedenergistics2:item.ToolChargedStaff,4115,false,appliedenergistics2,appeng.items.tools.powered.ToolChargedStaff
appliedenergistics2:item.ToolMassCannon,4116,false,appliedenergistics2,appeng.items.tools.powered.ToolMassCannon
appliedenergistics2:item.ToolMemoryCard,4117,false,appliedenergistics2,appeng.items.tools.ToolMemoryCard
appliedenergistics2:item.ToolNetworkTool,4118,false,appliedenergistics2,appeng.items.tools.ToolNetworkTool
appliedenergistics2:item.ToolPortableCell,4119,false,appliedenergistics2,appeng.items.tools.powered.ToolPortableCell
appliedenergistics2:item.ItemCreativeStorageCell,4120,false,appliedenergistics2,appeng.items.storage.ItemCreativeStorageCell
appliedenergistics2:item.ItemViewCell,4121,false,appliedenergistics2,appeng.items.storage.ItemViewCell
appliedenergistics2:item.ItemBasicStorageCell.1k,4122,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.4k,4123,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.16k,4124,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.64k,4125,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.2Cubed,4126,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.16Cubed,4127,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.128Cubed,4128,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemFacade,4129,false,appliedenergistics2,appeng.items.parts.ItemFacade
appliedenergistics2:item.ItemCrystalSeed,4130,false,appliedenergistics2,appeng.items.misc.ItemCrystalSeed
appliedenergistics2:item.ItemEncodedPattern,4131,false,appliedenergistics2,appeng.items.misc.ItemEncodedPattern
appliedenergistics2:item.ToolColorApplicator,4132,false,appliedenergistics2,appeng.items.tools.powered.ToolColorApplicator
appliedenergistics2:item.ItemPaintBall,4133,false,appliedenergistics2,appeng.items.misc.ItemPaintBall
appliedenergistics2:item.ItemMultiMaterial,4134,false,appliedenergistics2,appeng.items.materials.ItemMultiMaterial
appliedenergistics2:item.ItemMultiPart,4135,false,appliedenergistics2,appeng.items.parts.ItemMultiPart
Baubles:Ring,4136,false,Baubles,baubles.common.items.ItemRing
ThermalFoundation:lexicon,4137,false,ThermalFoundation,cofh.thermalfoundation.item.ItemLexicon
ThermalFoundation:bucket,4138,false,ThermalFoundation,cofh.core.item.ItemBucket
ThermalFoundation:material,4139,false,ThermalFoundation,cofh.core.item.ItemBase
ThermalFoundation:armor.helmetCopper,4140,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateCopper,4141,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsCopper,4142,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsCopper,4143,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
